"id_commune","id_service","competence","id_service_gn"
"01001","3002587","0","3002587"
"01002","3002562","0","3002562"
"01004","3002556","0","3002556"
"01005","3002596","0","3002596"
"01006","3002555","0","3002555"
"01007","3002556","0","3002556"
"01008","3002560","0","3002560"
"01009","3002565","0","3002565"
"01010","3002558","0","3002558"
"01011","3002568","0","3002568"
"01012","3002559","0","3002559"
"01013","3002562","0","3002562"
"01014","60050","1","3002574"
"01015","3002555","0","3002555"
"01016","3002547","0","3002547"
"01017","3002562","0","3002562"
"01019","3002565","0","3002565"
"01021","3002585","0","3002585"
"01022","3002557","0","3002557"
"01023","3002549","0","3002549"
"01024","3002545","0","3002545"
"01025","3002549","0","3002549"
"01026","3002549","0","3002549"
"01027","3002591","0","3002591"
"01028","3002587","0","3002587"
"01029","3002544","0","3002544"
"01030","3028926","0","3028926"
"01031","60050","1","3002574"
"01032","3002591","0","3002591"
"01033","3026027","0","3026027"
"01034","3002555","0","3002555"
"01035","3002574","0","3002574"
"01036","3002557","0","3002557"
"01037","3002561","0","3002561"
"01038","3002544","0","3002544"
"01040","3002545","0","3002545"
"01041","3002556","0","3002556"
"01042","3031758","0","3031758"
"01043","3002590","0","3002590"
"01044","3026027","0","3026027"
"01045","3002596","0","3002596"
"01046","3002598","0","3002598"
"01047","3002560","0","3002560"
"01049","3002591","0","3002591"
"01050","3002547","0","3002547"
"01051","3002568","0","3002568"
"01052","3002596","0","3002596"
"01053","60029","1","3002542"
"01054","3002589","0","3002589"
"01056","3002571","0","3002571"
"01057","3002547","0","3002547"
"01058","3002561","0","3002561"
"01060","3002559","0","3002559"
"01061","3002555","0","3002555"
"01062","3002591","0","3002591"
"01063","3002568","0","3002568"
"01064","3002561","0","3002561"
"01065","3002542","0","3002542"
"01066","3002565","0","3002565"
"01067","3002568","0","3002568"
"01068","3002571","0","3002571"
"01069","3002546","0","3002546"
"01071","3002577","0","3002577"
"01072","3002543","0","3002543"
"01073","3002558","0","3002558"
"01074","3002586","0","3002586"
"01075","3002585","0","3002585"
"01076","3002562","0","3002562"
"01077","3002571","0","3002571"
"01078","3002579","0","3002579"
"01079","3002557","0","3002557"
"01080","3002559","0","3002559"
"01081","3002578","0","3002578"
"01082","3002558","0","3002558"
"01083","3002594","0","3002594"
"01084","3002598","0","3002598"
"01085","3002596","0","3002596"
"01087","3002568","0","3002568"
"01088","3002589","0","3002589"
"01089","3002556","0","3002556"
"01090","3002586","0","3002586"
"01092","3002586","0","3002586"
"01093","3002587","0","3002587"
"01094","3002547","0","3002547"
"01095","3002551","0","3002551"
"01096","3002598","0","3002598"
"01098","3002555","0","3002555"
"01099","3002560","0","3002560"
"01100","3002565","0","3002565"
"01101","3002559","0","3002559"
"01102","3002547","0","3002547"
"01103","3002577","0","3002577"
"01104","3002578","0","3002578"
"01105","3002593","0","3002593"
"01106","3002543","0","3002543"
"01107","3002562","0","3002562"
"01108","3002544","0","3002544"
"01109","3002579","0","3002579"
"01110","3002555","0","3002555"
"01111","3002562","0","3002562"
"01112","3002559","0","3002559"
"01113","3002587","0","3002587"
"01114","3002578","0","3002578"
"01115","3002545","0","3002545"
"01116","3002565","0","3002565"
"01117","3002555","0","3002555"
"01118","3002558","0","3002558"
"01121","3002559","0","3002559"
"01123","3031758","0","3031758"
"01124","3002550","0","3002550"
"01125","3002551","0","3002551"
"01127","3002551","0","3002551"
"01128","3002550","0","3002550"
"01129","3002586","0","3002586"
"01130","3002545","0","3002545"
"01133","3002558","0","3002558"
"01134","3031758","0","3031758"
"01135","3028307","0","3028307"
"01136","3031758","0","3031758"
"01138","3002558","0","3002558"
"01139","3002550","0","3002550"
"01140","3002545","0","3002545"
"01141","3002565","0","3002565"
"01142","3002591","0","3002591"
"01143","3002580","0","3002580"
"01145","3002546","0","3002546"
"01146","3002587","0","3002587"
"01147","3002544","0","3002544"
"01148","3002574","0","3002574"
"01149","3002556","0","3002556"
"01150","3002543","0","3002543"
"01151","3002546","0","3002546"
"01152","3002574","0","3002574"
"01153","3002577","0","3002577"
"01155","3002562","0","3002562"
"01156","3002589","0","3002589"
"01157","3028926","0","3028926"
"01158","3002579","0","3002579"
"01159","3002549","0","3002549"
"01160","3002581","0","3002581"
"01162","3002558","0","3002558"
"01163","3002545","0","3002545"
"01165","3002592","0","3002592"
"01166","3028926","0","3028926"
"01167","3002595","0","3002595"
"01169","3002595","0","3002595"
"01170","3002568","0","3002568"
"01171","3002574","0","3002574"
"01173","3002577","0","3002577"
"01174","3002574","0","3002574"
"01175","3002547","0","3002547"
"01177","3002543","0","3002543"
"01179","3031758","0","3031758"
"01180","3002580","0","3002580"
"01181","3002574","0","3002574"
"01183","3002592","0","3002592"
"01184","3002543","0","3002543"
"01185","3002559","0","3002559"
"01187","3002559","0","3002559"
"01188","3002595","0","3002595"
"01189","3026027","0","3026027"
"01190","3002561","0","3002561"
"01191","3002559","0","3002559"
"01192","3002568","0","3002568"
"01193","3002555","0","3002555"
"01194","3028926","0","3028926"
"01195","3002543","0","3002543"
"01196","3002545","0","3002545"
"01197","3002546","0","3002546"
"01198","3002586","0","3002586"
"01199","3002571","0","3002571"
"01200","3002571","0","3002571"
"01202","3002560","0","3002560"
"01203","3031758","0","3031758"
"01204","3002568","0","3002568"
"01206","3002559","0","3002559"
"01207","3002596","0","3002596"
"01208","3002558","0","3002558"
"01209","3002579","0","3002579"
"01210","3002578","0","3002578"
"01211","3002542","0","3002542"
"01212","3002550","0","3002550"
"01213","3002560","0","3002560"
"01214","3002568","0","3002568"
"01215","3026027","0","3026027"
"01216","3002561","0","3002561"
"01219","3002561","0","3002561"
"01224","3002560","0","3002560"
"01225","3002592","0","3002592"
"01227","3002555","0","3002555"
"01228","3002568","0","3002568"
"01229","3002545","0","3002545"
"01230","3002550","0","3002550"
"01231","3002549","0","3002549"
"01232","3002544","0","3002544"
"01233","3002561","0","3002561"
"01234","3002565","0","3002565"
"01235","3002596","0","3002596"
"01236","3002545","0","3002545"
"01237","3002574","0","3002574"
"01238","3002585","0","3002585"
"01239","3002555","0","3002555"
"01240","3002574","0","3002574"
"01241","3002551","0","3002551"
"01242","3002571","0","3002571"
"01243","3002592","0","3002592"
"01244","3002589","0","3002589"
"01245","3002543","0","3002543"
"01246","3002598","0","3002598"
"01247","3002578","0","3002578"
"01248","3002593","0","3002593"
"01249","3002590","0","3002590"
"01250","3028926","0","3028926"
"01252","3002595","0","3002595"
"01254","3002543","0","3002543"
"01255","3002561","0","3002561"
"01257","3026027","0","3026027"
"01258","3002592","0","3002592"
"01259","3002542","0","3002542"
"01260","3002589","0","3002589"
"01261","3002596","0","3002596"
"01262","3002591","0","3002591"
"01263","3002592","0","3002592"
"01264","3002542","0","3002542"
"01265","3002568","0","3002568"
"01266","3002545","0","3002545"
"01267","3002568","0","3002568"
"01268","3002555","0","3002555"
"01269","3002568","0","3002568"
"01272","3002587","0","3002587"
"01273","3002546","0","3002546"
"01274","3002568","0","3002568"
"01275","3002590","0","3002590"
"01276","3002591","0","3002591"
"01277","3002562","0","3002562"
"01279","3002562","0","3002562"
"01280","3002561","0","3002561"
"01281","3002581","0","3002581"
"01282","3002559","0","3002559"
"01283","60050","1","3002574"
"01284","3002547","0","3002547"
"01285","3002585","0","3002585"
"01286","3002555","0","3002555"
"01288","3002579","0","3002579"
"01289","60029","1","3002542"
"01290","3002589","0","3002589"
"01291","3031758","0","3031758"
"01293","3002568","0","3002568"
"01294","3002555","0","3002555"
"01295","3002595","0","3002595"
"01296","3002544","0","3002544"
"01297","3002591","0","3002591"
"01298","3002568","0","3002568"
"01299","3002596","0","3002596"
"01301","3002542","0","3002542"
"01302","3002558","0","3002558"
"01303","3002571","0","3002571"
"01304","3002546","0","3002546"
"01305","3002547","0","3002547"
"01306","3031758","0","3031758"
"01307","3002568","0","3002568"
"01308","3002579","0","3002579"
"01309","3002551","0","3002551"
"01310","3002555","0","3002555"
"01311","3002559","0","3002559"
"01313","3002581","0","3002581"
"01314","3002546","0","3002546"
"01317","3002543","0","3002543"
"01318","3002585","0","3002585"
"01319","3002587","0","3002587"
"01320","3002549","0","3002549"
"01321","3002543","0","3002543"
"01322","3002585","0","3002585"
"01323","3002547","0","3002547"
"01325","3002589","0","3002589"
"01328","3002587","0","3002587"
"01329","3002565","0","3002565"
"01330","3002559","0","3002559"
"01331","3002571","0","3002571"
"01332","3002549","0","3002549"
"01333","3002593","0","3002593"
"01334","3031758","0","3031758"
"01335","3002587","0","3002587"
"01336","3002542","0","3002542"
"01337","3002547","0","3002547"
"01338","3002561","0","3002561"
"01339","3002585","0","3002585"
"01342","3002591","0","3002591"
"01343","3031758","0","3031758"
"01344","60029","1","3002542"
"01345","3002556","0","3002556"
"01346","3002545","0","3002545"
"01347","3002585","0","3002585"
"01348","3002595","0","3002595"
"01349","3002589","0","3002589"
"01350","3002551","0","3002551"
"01351","3002595","0","3002595"
"01352","3002547","0","3002547"
"01353","3028926","0","3028926"
"01354","3028307","0","3028307"
"01355","3031758","0","3031758"
"01356","3002587","0","3002587"
"01357","3026027","0","3026027"
"01358","3002555","0","3002555"
"01359","3002596","0","3002596"
"01360","3028307","0","3028307"
"01361","3002589","0","3002589"
"01362","3002593","0","3002593"
"01363","3002571","0","3002571"
"01364","3002550","0","3002550"
"01365","3031758","0","3031758"
"01366","3002560","0","3002560"
"01367","3002550","0","3002550"
"01368","3002598","0","3002598"
"01369","3002543","0","3002543"
"01370","3002549","0","3002549"
"01371","3002593","0","3002593"
"01372","3002565","0","3002565"
"01373","3002568","0","3002568"
"01374","3002546","0","3002546"
"01375","3002545","0","3002545"
"01376","3002590","0","3002590"
"01378","3002589","0","3002589"
"01379","3002556","0","3002556"
"01380","3002550","0","3002550"
"01381","3002596","0","3002596"
"01382","3002596","0","3002596"
"01383","3002596","0","3002596"
"01384","3002562","0","3002562"
"01385","3002542","0","3002542"
"01386","3002560","0","3002560"
"01387","3002545","0","3002545"
"01388","3002550","0","3002550"
"01389","3002594","0","3002594"
"01390","3002560","0","3002560"
"01391","3002544","0","3002544"
"01392","3002574","0","3002574"
"01393","3002587","0","3002587"
"01396","3002560","0","3002560"
"01397","3002581","0","3002581"
"01398","3002585","0","3002585"
"01399","3002577","0","3002577"
"01400","3002561","0","3002561"
"01401","3028307","0","3028307"
"01402","3002547","0","3002547"
"01403","3002561","0","3002561"
"01404","3002568","0","3002568"
"01405","3002542","0","3002542"
"01406","3002550","0","3002550"
"01407","3002558","0","3002558"
"01408","3002543","0","3002543"
"01410","3002574","0","3002574"
"01411","3002560","0","3002560"
"01412","3002587","0","3002587"
"01415","3002558","0","3002558"
"01416","3002562","0","3002562"
"01418","3002590","0","3002590"
"01419","3028307","0","3028307"
"01420","3002595","0","3002595"
"01421","3002562","0","3002562"
"01422","3002546","0","3002546"
"01423","3028926","0","3028926"
"01424","3002590","0","3002590"
"01425","3002546","0","3002546"
"01426","3002551","0","3002551"
"01427","3002585","0","3002585"
"01428","3002594","0","3002594"
"01429","3002598","0","3002598"
"01430","3002546","0","3002546"
"01431","3002560","0","3002560"
"01432","3002544","0","3002544"
"01433","3002550","0","3002550"
"01434","3002586","0","3002586"
"01435","3002581","0","3002581"
"01436","3002577","0","3002577"
"01437","3002550","0","3002550"
"01439","3002549","0","3002549"
"01441","3002559","0","3002559"
"01443","3002596","0","3002596"
"01444","3002560","0","3002560"
"01445","3002544","0","3002544"
"01446","3002585","0","3002585"
"01447","3002543","0","3002543"
"01448","3026027","0","3026027"
"01449","3002586","0","3002586"
"01450","3002589","0","3002589"
"01451","60029","1","3002542"
"01452","3002565","0","3002565"
"01453","3002557","0","3002557"
"01454","3002555","0","3002555"
"01456","3002558","0","3002558"
"01457","3002598","0","3002598"
"02001","3000406","0","3000406"
"02002","3000410","0","3000410"
"02003","3000441","0","3000441"
"02004","3000412","0","3000412"
"02005","3027450","0","3027450"
"02006","3000451","0","3000451"
"02007","3000407","0","3000407"
"02008","3000443","0","3000443"
"02009","3000433","0","3000433"
"02010","3000443","0","3000443"
"02011","3000444","0","3000444"
"02012","3000442","0","3000442"
"02013","3000415","0","3000415"
"02014","3000406","0","3000406"
"02015","3000445","0","3000445"
"02016","3000410","0","3000410"
"02017","3000410","0","3000410"
"02018","3000405","0","3000405"
"02019","3000435","0","3000435"
"02020","3000452","0","3000452"
"02021","3000413","0","3000413"
"02022","3000442","0","3000442"
"02023","3000442","0","3000442"
"02024","3000407","0","3000407"
"02025","3000435","0","3000435"
"02027","3000409","0","3000409"
"02028","69671","1","3000404"
"02029","3000436","0","3000436"
"02030","3000431","0","3000431"
"02031","3000452","0","3000452"
"02032","3000435","0","3000435"
"02033","3000407","0","3000407"
"02034","3000408","0","3000408"
"02035","3000451","0","3000451"
"02036","3000441","0","3000441"
"02037","3000404","0","3000404"
"02038","3000413","0","3000413"
"02039","3000412","0","3000412"
"02040","3000448","0","3000448"
"02041","3000406","0","3000406"
"02042","3000419","0","3000419"
"02043","3000444","0","3000444"
"02044","3000448","0","3000448"
"02046","3000409","0","3000409"
"02047","3000409","0","3000409"
"02048","3000409","0","3000409"
"02049","3000408","0","3000408"
"02050","3000453","0","3000453"
"02051","3000421","0","3000421"
"02052","3000405","0","3000405"
"02053","3000421","0","3000421"
"02054","3000441","0","3000441"
"02055","3000452","0","3000452"
"02056","3000406","0","3000406"
"02057","3000431","0","3000431"
"02058","3000407","0","3000407"
"02059","69816","1","3000410"
"02060","3000436","0","3000436"
"02061","3000430","0","3000430"
"02062","3000419","0","3000419"
"02063","3000431","0","3000431"
"02064","69780","1","3000440"
"02065","3000431","0","3000431"
"02066","3000433","0","3000433"
"02067","3000453","0","3000453"
"02068","3000454","0","3000454"
"02069","3000413","0","3000413"
"02070","3000451","0","3000451"
"02071","3000444","0","3000444"
"02072","3000407","0","3000407"
"02073","3027450","0","3027450"
"02074","3000410","0","3000410"
"02075","3000433","0","3000433"
"02076","3027450","0","3027450"
"02078","3000408","0","3000408"
"02079","3000452","0","3000452"
"02080","3000404","0","3000404"
"02081","3000406","0","3000406"
"02082","3000442","0","3000442"
"02083","3000422","0","3000422"
"02084","3000420","0","3000420"
"02085","3000419","0","3000419"
"02086","3000406","0","3000406"
"02087","3000444","0","3000444"
"02088","3000404","0","3000404"
"02089","3000440","0","3000440"
"02090","3000442","0","3000442"
"02091","3000441","0","3000441"
"02093","3000408","0","3000408"
"02094","3000419","0","3000419"
"02095","3000430","0","3000430"
"02096","3000409","0","3000409"
"02097","3000415","0","3000415"
"02098","3000419","0","3000419"
"02099","3000442","0","3000442"
"02100","3000431","0","3000431"
"02101","3000412","0","3000412"
"02102","3000407","0","3000407"
"02103","3000453","0","3000453"
"02104","3027450","0","3027450"
"02105","3000419","0","3000419"
"02106","3000407","0","3000407"
"02107","3000408","0","3000408"
"02108","3000405","0","3000405"
"02109","3000448","0","3000448"
"02110","3000441","0","3000441"
"02111","3000405","0","3000405"
"02112","3000430","0","3000430"
"02114","3000419","0","3000419"
"02115","3000407","0","3000407"
"02116","3000448","0","3000448"
"02117","3000435","0","3000435"
"02118","3000440","0","3000440"
"02119","3000422","0","3000422"
"02120","3000441","0","3000441"
"02121","3000442","0","3000442"
"02122","3000410","0","3000410"
"02123","3000433","0","3000433"
"02124","3000433","0","3000433"
"02125","3000423","0","3000423"
"02126","3000413","0","3000413"
"02127","3000422","0","3000422"
"02128","3000404","0","3000404"
"02129","3000441","0","3000441"
"02130","3000452","0","3000452"
"02131","3000440","0","3000440"
"02132","3000404","0","3000404"
"02133","3000415","0","3000415"
"02134","3000452","0","3000452"
"02135","3000450","0","3000450"
"02136","3000448","0","3000448"
"02137","3000423","0","3000423"
"02138","3000442","0","3000442"
"02139","3000406","0","3000406"
"02140","3000408","0","3000408"
"02141","3000450","0","3000450"
"02142","3000429","0","3000429"
"02143","3000431","0","3000431"
"02144","3000436","0","3000436"
"02145","3000406","0","3000406"
"02146","3000421","0","3000421"
"02148","3000443","0","3000443"
"02149","3000433","0","3000433"
"02150","3000407","0","3000407"
"02151","3000404","0","3000404"
"02152","3000441","0","3000441"
"02153","3000405","0","3000405"
"02154","3000442","0","3000442"
"02155","3000405","0","3000405"
"02156","3000409","0","3000409"
"02157","69671","1","3000404"
"02158","3000407","0","3000407"
"02159","3000408","0","3000408"
"02160","3000413","0","3000413"
"02162","3000420","0","3000420"
"02163","3000420","0","3000420"
"02164","3000422","0","3000422"
"02165","69816","1","3000410"
"02166","3000421","0","3000421"
"02167","3000441","0","3000441"
"02168","69744","1","3000419"
"02169","3000412","0","3000412"
"02170","3000433","0","3000433"
"02171","3027450","0","3027450"
"02172","3000445","0","3000445"
"02173","3000406","0","3000406"
"02174","3000443","0","3000443"
"02175","3000440","0","3000440"
"02176","3000443","0","3000443"
"02177","3000404","0","3000404"
"02178","3000407","0","3000407"
"02179","3000441","0","3000441"
"02180","3000409","0","3000409"
"02181","3000413","0","3000413"
"02182","3000454","0","3000454"
"02183","3000405","0","3000405"
"02184","3000434","0","3000434"
"02185","3000423","0","3000423"
"02186","3000420","0","3000420"
"02187","3000419","0","3000419"
"02188","3000450","0","3000450"
"02189","3000415","0","3000415"
"02190","3000443","0","3000443"
"02191","3000404","0","3000404"
"02192","3000423","0","3000423"
"02193","3000422","0","3000422"
"02194","3000412","0","3000412"
"02195","3000441","0","3000441"
"02196","3000404","0","3000404"
"02197","3000450","0","3000450"
"02198","3000440","0","3000440"
"02199","3000435","0","3000435"
"02200","3000413","0","3000413"
"02201","3000444","0","3000444"
"02203","3000422","0","3000422"
"02204","3000452","0","3000452"
"02205","3000407","0","3000407"
"02206","3000454","0","3000454"
"02207","3000406","0","3000406"
"02208","3027450","0","3027450"
"02209","3000421","0","3000421"
"02210","3000443","0","3000443"
"02211","3027450","0","3027450"
"02212","69816","1","3000406"
"02213","3000421","0","3000421"
"02214","3000429","0","3000429"
"02215","3000407","0","3000407"
"02216","3000445","0","3000445"
"02217","3000408","0","3000408"
"02218","3000415","0","3000415"
"02219","3000408","0","3000408"
"02220","3000422","0","3000422"
"02221","3000420","0","3000420"
"02222","3000410","0","3000410"
"02223","3000421","0","3000421"
"02224","3000441","0","3000441"
"02225","3000423","0","3000423"
"02226","3000440","0","3000440"
"02227","3000422","0","3000422"
"02228","3000421","0","3000421"
"02229","3000415","0","3000415"
"02230","3000441","0","3000441"
"02231","3000404","0","3000404"
"02232","3000445","0","3000445"
"02233","3000442","0","3000442"
"02234","3000407","0","3000407"
"02235","3000407","0","3000407"
"02236","3000408","0","3000408"
"02237","3000409","0","3000409"
"02238","3000404","0","3000404"
"02239","3000421","0","3000421"
"02240","3000432","0","3000432"
"02241","3000442","0","3000442"
"02242","3000420","0","3000420"
"02243","69780","1","3000440"
"02244","3000450","0","3000450"
"02245","3000440","0","3000440"
"02246","3000435","0","3000435"
"02248","3000412","0","3000412"
"02249","3000442","0","3000442"
"02250","3027450","0","3027450"
"02251","3000413","0","3000413"
"02252","3000407","0","3000407"
"02253","3000444","0","3000444"
"02254","3000444","0","3000444"
"02255","3000441","0","3000441"
"02256","3000413","0","3000413"
"02257","3000429","0","3000429"
"02258","3000423","0","3000423"
"02259","3000445","0","3000445"
"02260","69816","1","3000410"
"02261","3000409","0","3000409"
"02262","3000410","0","3000410"
"02263","3000441","0","3000441"
"02264","3000413","0","3000413"
"02265","3000413","0","3000413"
"02266","3000413","0","3000413"
"02267","3000444","0","3000444"
"02268","3000420","0","3000420"
"02269","3000453","0","3000453"
"02270","3000436","0","3000436"
"02271","3000422","0","3000422"
"02272","3000442","0","3000442"
"02273","3000435","0","3000435"
"02274","3000415","0","3000415"
"02275","3000452","0","3000452"
"02276","3000450","0","3000450"
"02277","3000444","0","3000444"
"02278","3000452","0","3000452"
"02279","3000419","0","3000419"
"02280","3000419","0","3000419"
"02281","3000420","0","3000420"
"02282","3000415","0","3000415"
"02283","3000412","0","3000412"
"02284","3000450","0","3000450"
"02286","3000453","0","3000453"
"02287","3000433","0","3000433"
"02288","3000432","0","3000432"
"02289","3000420","0","3000420"
"02290","3000419","0","3000419"
"02291","3000431","0","3000431"
"02292","3000419","0","3000419"
"02293","3000432","0","3000432"
"02294","3000404","0","3000404"
"02295","3000450","0","3000450"
"02296","3000436","0","3000436"
"02297","3000419","0","3000419"
"02298","3000455","0","3000455"
"02299","3027450","0","3027450"
"02302","3000445","0","3000445"
"02303","3000429","0","3000429"
"02304","69816","1","3000410"
"02305","3000422","0","3000422"
"02306","3000434","0","3000434"
"02307","3000423","0","3000423"
"02308","3000453","0","3000453"
"02309","3000415","0","3000415"
"02310","3000432","0","3000432"
"02311","3000443","0","3000443"
"02312","3000450","0","3000450"
"02313","3000451","0","3000451"
"02315","3000435","0","3000435"
"02316","3000445","0","3000445"
"02317","3000436","0","3000436"
"02318","3000408","0","3000408"
"02319","3000432","0","3000432"
"02320","3000429","0","3000429"
"02321","3000448","0","3000448"
"02322","3000432","0","3000432"
"02323","3000432","0","3000432"
"02324","3000450","0","3000450"
"02326","3000444","0","3000444"
"02327","3000436","0","3000436"
"02328","3000419","0","3000419"
"02329","3000410","0","3000410"
"02330","3000429","0","3000429"
"02331","3000454","0","3000454"
"02332","3000422","0","3000422"
"02333","3000408","0","3000408"
"02334","3000432","0","3000432"
"02335","3000410","0","3000410"
"02336","3000406","0","3000406"
"02337","3000450","0","3000450"
"02338","3000412","0","3000412"
"02339","3000423","0","3000423"
"02340","69802","1","3000429"
"02341","3000448","0","3000448"
"02342","3000450","0","3000450"
"02343","3000436","0","3000436"
"02345","3000433","0","3000433"
"02346","3000415","0","3000415"
"02347","3000419","0","3000419"
"02349","3000407","0","3000407"
"02350","3000415","0","3000415"
"02351","3000422","0","3000422"
"02352","3000431","0","3000431"
"02353","3000412","0","3000412"
"02354","3000413","0","3000413"
"02355","3000429","0","3000429"
"02356","3000442","0","3000442"
"02357","3000448","0","3000448"
"02358","3000455","0","3000455"
"02359","3000429","0","3000429"
"02360","3027450","0","3027450"
"02361","3000451","0","3000451"
"02362","3000406","0","3000406"
"02363","3000408","0","3000408"
"02364","3027450","0","3027450"
"02366","3000455","0","3000455"
"02367","3000435","0","3000435"
"02368","3000445","0","3000445"
"02369","3000448","0","3000448"
"02370","3000431","0","3000431"
"02371","69802","1","3000429"
"02372","3000442","0","3000442"
"02373","3000448","0","3000448"
"02374","3000431","0","3000431"
"02375","3000423","0","3000423"
"02376","3000451","0","3000451"
"02377","3000448","0","3000448"
"02378","3000452","0","3000452"
"02379","3000454","0","3000454"
"02380","3000433","0","3000433"
"02381","3000452","0","3000452"
"02382","3000429","0","3000429"
"02383","3000429","0","3000429"
"02384","3000448","0","3000448"
"02385","3000454","0","3000454"
"02386","3000451","0","3000451"
"02387","3000433","0","3000433"
"02388","3000452","0","3000452"
"02389","3000421","0","3000421"
"02390","3000436","0","3000436"
"02391","3000452","0","3000452"
"02392","3000431","0","3000431"
"02393","3000441","0","3000441"
"02395","3000408","0","3000408"
"02396","3000407","0","3000407"
"02397","3000435","0","3000435"
"02398","3000440","0","3000440"
"02399","3027450","0","3027450"
"02400","3000440","0","3000440"
"02401","3000448","0","3000448"
"02402","3000436","0","3000436"
"02403","3000454","0","3000454"
"02404","3000448","0","3000448"
"02405","3000452","0","3000452"
"02406","3000408","0","3000408"
"02407","3000405","0","3000405"
"02408","69671","1","3000404"
"02409","3000415","0","3000415"
"02410","3000445","0","3000445"
"02411","3000442","0","3000442"
"02412","3000442","0","3000442"
"02413","3000405","0","3000405"
"02414","3000451","0","3000451"
"02415","3000444","0","3000444"
"02416","3000454","0","3000454"
"02417","3000431","0","3000431"
"02418","3000450","0","3000450"
"02419","3000453","0","3000453"
"02420","3000429","0","3000429"
"02421","3000441","0","3000441"
"02422","3000451","0","3000451"
"02423","3000408","0","3000408"
"02424","3000440","0","3000440"
"02425","3000452","0","3000452"
"02426","3000432","0","3000432"
"02427","3000441","0","3000441"
"02428","3000423","0","3000423"
"02429","3000404","0","3000404"
"02430","3000415","0","3000415"
"02431","3000410","0","3000410"
"02432","3000441","0","3000441"
"02433","3000413","0","3000413"
"02435","3000452","0","3000452"
"02438","3000445","0","3000445"
"02439","3000441","0","3000441"
"02440","3000415","0","3000415"
"02441","3000445","0","3000445"
"02442","3000422","0","3000422"
"02443","3000420","0","3000420"
"02444","3000448","0","3000448"
"02445","3000450","0","3000450"
"02446","3000433","0","3000433"
"02447","3000442","0","3000442"
"02448","3000415","0","3000415"
"02449","3000423","0","3000423"
"02450","3000451","0","3000451"
"02451","3000431","0","3000431"
"02452","3000436","0","3000436"
"02453","3000407","0","3000407"
"02454","3000415","0","3000415"
"02455","3000451","0","3000451"
"02456","3000406","0","3000406"
"02457","3000415","0","3000415"
"02458","3000421","0","3000421"
"02459","3000429","0","3000429"
"02460","3000412","0","3000412"
"02461","3000406","0","3000406"
"02462","3000422","0","3000422"
"02463","3000454","0","3000454"
"02464","3000440","0","3000440"
"02465","3000419","0","3000419"
"02466","3000423","0","3000423"
"02467","3000423","0","3000423"
"02468","3000412","0","3000412"
"02469","3000451","0","3000451"
"02470","3000452","0","3000452"
"02471","3000404","0","3000404"
"02472","3000415","0","3000415"
"02473","3000410","0","3000410"
"02474","3000410","0","3000410"
"02476","3000455","0","3000455"
"02477","3000440","0","3000440"
"02478","3000405","0","3000405"
"02480","3000409","0","3000409"
"02481","3000429","0","3000429"
"02482","3027450","0","3027450"
"02483","3000433","0","3000433"
"02484","3000421","0","3000421"
"02485","3000440","0","3000440"
"02486","3000415","0","3000415"
"02487","3000443","0","3000443"
"02488","3000455","0","3000455"
"02489","3000404","0","3000404"
"02490","3000405","0","3000405"
"02491","3000454","0","3000454"
"02492","3000410","0","3000410"
"02493","3000412","0","3000412"
"02494","3000451","0","3000451"
"02495","3000452","0","3000452"
"02496","3000423","0","3000423"
"02497","3000405","0","3000405"
"02498","3000415","0","3000415"
"02499","3000405","0","3000405"
"02500","3000430","0","3000430"
"02501","3000415","0","3000415"
"02502","3000413","0","3000413"
"02503","3000434","0","3000434"
"02504","3000435","0","3000435"
"02505","3000420","0","3000420"
"02506","3000445","0","3000445"
"02507","3000442","0","3000442"
"02508","3000404","0","3000404"
"02509","3000423","0","3000423"
"02510","3000421","0","3000421"
"02511","3000432","0","3000432"
"02512","3000423","0","3000423"
"02513","3000412","0","3000412"
"02514","3000444","0","3000444"
"02515","3000421","0","3000421"
"02516","3000412","0","3000412"
"02517","3000409","0","3000409"
"02518","3000421","0","3000421"
"02519","3000413","0","3000413"
"02520","3000441","0","3000441"
"02521","3000420","0","3000420"
"02522","3000452","0","3000452"
"02523","3000441","0","3000441"
"02524","3000419","0","3000419"
"02525","3000429","0","3000429"
"02526","3000413","0","3000413"
"02527","3000444","0","3000444"
"02528","3000444","0","3000444"
"02529","3000409","0","3000409"
"02530","3000407","0","3000407"
"02531","3000407","0","3000407"
"02532","3000433","0","3000433"
"02533","3000442","0","3000442"
"02534","3027450","0","3027450"
"02535","3000448","0","3000448"
"02536","3000442","0","3000442"
"02537","3000443","0","3000443"
"02538","3000422","0","3000422"
"02539","3000431","0","3000431"
"02540","3000419","0","3000419"
"02541","3027450","0","3027450"
"02542","3000406","0","3000406"
"02543","3000423","0","3000423"
"02544","3000452","0","3000452"
"02545","3000412","0","3000412"
"02546","3000406","0","3000406"
"02547","3000454","0","3000454"
"02548","3000453","0","3000453"
"02549","69802","1","3000429"
"02550","3000407","0","3000407"
"02551","3000440","0","3000440"
"02552","3000434","0","3000434"
"02553","3000415","0","3000415"
"02554","3000419","0","3000419"
"02555","3000420","0","3000420"
"02556","3000413","0","3000413"
"02557","3000445","0","3000445"
"02558","3000453","0","3000453"
"02559","3000409","0","3000409"
"02560","3000409","0","3000409"
"02561","3000404","0","3000404"
"02562","3000444","0","3000444"
"02563","3000451","0","3000451"
"02564","3000440","0","3000440"
